"Repository Name","Description"
"https://github.com/Azure-Samples/react-cosmosdb","A sample application for tracking a list of favorite Heroes that uses React for the UI
"https://github.com/Azure-Samples/react-native-sshclient","A React Native module for an SSH client"
"https://github.com/Azure-Samples/redis-cache-cli-export-to-storage","This sample demonstrates how to use Azure CLI to export Azure Redis Cache data to Azure Storage as backup"
"https://github.com/Azure-Samples/redis-cache-dotnet-export-simulate-portal","This sample demonstrates how to use Azure Portal endpoint to export Azure Redis Cache data to Azure Storage as backup"
"https://github.com/Azure-Samples/redis-cache-dotnet-manage-cache","Getting started on managing Redis Cache in C#"
"https://github.com/Azure-Samples/redis-cache-getting-started","Basic operation with Redis Cache"
"https://github.com/Azure-Samples/redis-java-manage-cache","Getting started on managing Redis Cache using Java"
"https://github.com/Azure-Samples/resource-manager-dotnet-resources-and-groups","An example illustrating how to use .NET to manipulate Azure resources and resource groups"
"https://github.com/Azure-Samples/resource-manager-dotnet-template-deployment","An example illustrating how to use .NET to deploy an Azure Resource Manager Template"
"https://github.com/Azure-Samples/resource-manager-go-resources-and-groups","This package demonstrates how to manage resources and resource groups in Azure using Go."
"https://github.com/Azure-Samples/resource-manager-go-template-deployment","An example illustrating how to use Go to deploy an Azure Resource Manager Template. "
"https://github.com/Azure-Samples/resource-manager-node-resources-and-groups","An example illustrating how to use node.js to manipulate Azure resources and resource groups"
"https://github.com/Azure-Samples/resource-manager-node-template-deployment","An example illustrating how to use node.js to deploy an Azure Resource Manager Template "
"https://github.com/Azure-Samples/resource-manager-powershell-certificate-authentication","This sample demonstrates how to access Azure resource data by certificate authentication in Powershell"
"https://github.com/Azure-Samples/resource-manager-python-manage-resources-with-msi","Creating Azure resources using Managed Service Identity authentication and Python"
"https://github.com/Azure-Samples/resource-manager-python-resources-and-groups","An example illustrating how to use Python to manipulate Azure resources and resource groups"
"https://github.com/Azure-Samples/resource-manager-python-template-deployment","An example illustrating how to use Python to deploy an Azure Resource Manager Template"
"https://github.com/Azure-Samples/resource-manager-ruby-resources-and-groups","An example illustrating how to use Ruby to manipulate Azure resources and resource groups"
"https://github.com/Azure-Samples/resource-manager-ruby-template-deployment","An example illustrating how to use Ruby to deploy an Azure Resource Manager Template"
"https://github.com/Azure-Samples/resources-dotnet-deploy-using-arm-template","Getting started on deploying using an ARM template in C#"
"https://github.com/Azure-Samples/resources-dotnet-deploy-using-arm-template-with-progress","Getting started on deploying using an ARM template and show progress in C#"
"https://github.com/Azure-Samples/resources-dotnet-deploy-virtual-machine-with-managed-disks-using-arm-template","Getting started with deploying a Virtual Machine with managed disks using an ARM Template in C#"
"https://github.com/Azure-Samples/resources-dotnet-manage-resource","Getting started on managing resources in C#"
"https://github.com/Azure-Samples/resources-dotnet-manage-resource-group","Getting started on managing resource groups in C#"
"https://github.com/Azure-Samples/resources-java-deploy-using-arm-template","Getting started on deploying using an ARM template using Java"
"https://github.com/Azure-Samples/resources-java-deploy-using-arm-template-with-progress","Getting started on deploying using an ARM template and show progress using Java"
"https://github.com/Azure-Samples/resources-java-deploy-virtual-machine-with-managed-disks-using-arm-template","Getting started with deploying a Virtual Machine with managed disks using an ARM Template using Java"
"https://github.com/Azure-Samples/resources-java-manage-resource","Getting started on managing resources using Java"
"https://github.com/Azure-Samples/resources-java-manage-resource-group","Getting started on managing resource groups using Java"
"https://github.com/Azure-Samples/resources-node-manage-resources-with-msi","sample that shows how to use msi with node sdk"
"https://github.com/Azure-Samples/resources-ruby-manage-resources-with-msi","Creating Azure resources using Managed Service Identity authentication"
"https://github.com/Azure-Samples/ruby-docs-hello-world","A simple ruby application for docs"
"https://github.com/Azure-Samples/rubyrails-tasks","A simple Ruby on Rails application that demonstrates how to build data-driven Ruby apps in Azure App Service"
"https://github.com/Azure-Samples/sap-powershell","PowerShell scrips need for SAP scenarios"
"https://github.com/Azure-Samples/scheduler-dotnet-getting-started","This is a sample console application which shows how to use Scheduler's resource manager .NET SDK utlizing service principle for authentication"
"https://github.com/Azure-Samples/search-dotnet-asp-net-mvc-jobs","Azure Search Jobs Website Sample using ASP.NET MVC "
"https://github.com/Azure-Samples/search-dotnet-getting-started","Getting Started with Azure Search using .NET"
"https://github.com/Azure-Samples/search-dotnet-manage-search-service","Getting started on managing Azure search service using C#"
"https://github.com/Azure-Samples/search-dotnet-management-api","Azure Search Managment API Demo"
"https://github.com/Azure-Samples/search-dotnet-windows-phone-cortana-speech","Azure Search Speech Recognition Sample using Cortana for Windows Phone"
"https://github.com/Azure-Samples/search-java-getting-started","Getting Started with Azure Search using JAVA"
"https://github.com/Azure-Samples/search-java-indexer-demo","Java program that creates an Azure Search index and automatically populates it with data from a SQL Azure instance using indexers."
"https://github.com/Azure-Samples/search-java-manage-search-service","Getting started on managing Azure search service using Java"
"https://github.com/Azure-Samples/search-node-indexer-demo","NodeJS program that creates an Azure Search index and automatically populates it with data from a SQL Azure instance using indexers."
"https://github.com/Azure-Samples/search-rest-api-getting-started","Getting started with Azure Search using the REST API"
"https://github.com/Azure-Samples/serverless-data-processing","Use the different Serverless Services on Azure to process data from a streaming source"
"https://github.com/Azure-Samples/service-bus-dotnet-manage-publish-subscribe-with-advanced-features","Getting started on managing Service Bus Publish-Subscribe with advanced features in C# - sessions
"https://github.com/Azure-Samples/service-bus-dotnet-manage-publish-subscribe-with-basic-features","Getting started on managing Service Bus Publish-Subscribe with basic features in C#"
"https://github.com/Azure-Samples/service-bus-dotnet-manage-queue-with-advanced-features","Getting started on managing Service Bus Queues with advanced features in C# - sessions
"https://github.com/Azure-Samples/service-bus-dotnet-manage-queue-with-basic-features","Getting started on managing Service Bus Queues with basic features in C#"
"https://github.com/Azure-Samples/service-bus-dotnet-manage-with-claims-based-authorization","Getting started on managing Service Bus with claims based authorization in C#"
"https://github.com/Azure-Samples/service-bus-dotnet-management",
"https://github.com/Azure-Samples/service-bus-dotnet-messaging-performance","This sample can be used to help benchmark Service Bus premium messaging
"https://github.com/Azure-Samples/service-bus-java-manage-publish-subscribe-with-advanced-features","Getting started on managing Service Bus Publish-Subscribe with advanced features using Java - sessions
"https://github.com/Azure-Samples/service-bus-java-manage-publish-subscribe-with-basic-features","Getting started on managing Service Bus Publish-Subscribe with basic features using Java"
"https://github.com/Azure-Samples/service-bus-java-manage-queue-with-advanced-features","Getting started on managing Service Bus Queues with advanced features using Java - sessions
"https://github.com/Azure-Samples/service-bus-java-manage-queue-with-basic-features","Getting started on managing Service Bus Queues with basic features using Java"
